,text,retweet,likes
3540,Un abbraccio ai produttori di vocabolari. NoGreenPass UkraineRussiaWar worldwar3 dementocrazia Zorro effettodunningkruger obbligo di finirla https: t.co x88lPKPujQ,0,0
3541,RT : Quindi ora censurano pure Zorro? UkraineRussiaWar worldwar3 satira DraghiVatteneSUBITO obbligo di finirla UcrainaRuss,1,0
3542,Quindi ora censurano pure Zorro? UkraineRussiaWar worldwar3 satira DraghiVatteneSUBITO obbligo di finirla UcrainaRussia https: t.co GDPnBIrYou,1,0
3548,"RT : ""Segreti di stato"" è la prox serie TV da produrre... UkraineRussiaWar worldwar3 bergamo pandemia https: t.co br5vc0AXUA",1,0
3549,"RT : Secondo ""siamo"" in missione per conto di Dio. Essere peggiore di Trump sembrava impossibile. Biden c'è riuscit",1,0
3551,RT : Intanto la possibilità di dire scemenze andrebbe tolta ai gov Soprattutto di legiferarle e di farle applicare. I popoli seguon,1,0
3552,"RT Nick : Italy s populist pro Putin leader Dopo questa sua uscita, la professione da lei praticata dovremmo chiama",3,0
3553,"RT Nick : Se lo dice Marcon va bene, se lo dice Orsini o qualcun altro in Italia lo tacciamo di filo putinismo invece. L",1,0
3554,RT : worldwar3 scherziamocolfuoco Ucraina Nei governi si parla di guerra nucleare come se si trattasse delle Olimpiadi.,1,0
3555,RT : E la mia Coca Cola Zero? satira IoPagoInRubli UkraineWar worldwar3 dementocrazia asteroide dinosauri russoph,2,0
3556,"RT : 2020: manca pianopandemico aggiornato. Il popolo resta indifeso, solo, terrorizzato dai media. 2022: manca piano aggiornato p",1,0
3557,"RT : "" così che muore la libertà: sotto scroscianti applausi."" (cit) C'è pure una certa somiglianza fisica con Palpatine. StarWa",1,0
3558,"RT : Che immensa rottura di palle, 'sti politici rimbambiden che pasteggiano a birra, viagra e dragoncello. Ma vadano a guardare i",1,0
3559,"RT : Forse ""Italiani Coglioni d'Europa e del Mondo"" lo capiranno soltanto quando vedranno 18 60enni chiamati al fronte. Oppure manc",1,0
3560,RT : Mi pare che Cypher se ne pentisse presto... Ci vogliono gli attributi. Matrix nogreenpass draghivattene circovid dontl,1,0
3570,"Italy s populist pro Putin leader Dopo questa sua uscita, la professione da lei praticata dovremmo chiamarla ancora giornalismo? worldwar3 guerraucraina Pace Conte",3,13
3578,Mi pare che Cypher se ne pentisse presto... Ci vogliono gli attributi. Matrix nogreenpass draghivattene circovid dontlookup dementocrazia obbligo di finirla covidopoli vaccinopoli pfizergate omicron UkraineRussiawar worldwar3 https: t.co 94WgzhdwR4,1,0
3581,"Forse ""Italiani Coglioni d'Europa e del Mondo"" lo capiranno soltanto quando vedranno 18 60enni chiamati al fronte. Oppure manco allora. Sono già stati resi insensibili ai malori improvvisi e alle morti in eccesso... UkraineRussiaWar worldwar3 draghivattene obbligo di finirla https: t.co EFoE6a6mHj",1,0
3583,"Che immensa rottura di palle, 'sti politici rimbambiden che pasteggiano a birra, viagra e dragoncello. Ma vadano a guardare i cantieri... scimmieurlatrici dementocrazia ucrainopoli worldwar3 obbligo di cacciarli Russophobia UkraineRussiaWar idiocracy DontLookUp https: t.co EFoE6a6mHj",1,0
3589,""" così che muore la libertà: sotto scroscianti applausi."" (cit) C'è pure una certa somiglianza fisica con Palpatine. StarWars nogreenpass obbligo di finirla discriminazione dementocrazia UkraineRussiawar worldwar3 pagliacci tachipirinaevigileattesa covidopoli https: t.co j6RkIKfe1v",1,0
3594,"2020: manca pianopandemico aggiornato. Il popolo resta indifeso, solo, terrorizzato dai media. 2022: manca piano aggiornato per worldwar3, rifugi antiatomici esistono solo per i politici Il popolo è sempre indifeso, solo, terrorizzato dai media. Norimberga2 UkraineRussia",1,0
3596,"Per colpa degli oticoni russi la urich ha cancellato la , proporrei di eliminarla da tutto il di ionario, tanto non è mai stata essen iale z terzaguerramondiale ZelenskyWarCriminal worldwar3 https: t.co DJqITF6ZSJ",34,145
3598,E la mia Coca Cola Zero? satira IoPagoInRubli UkraineWar worldwar3 dementocrazia asteroide dinosauri russophobie RussoUkrainianWar obbligo di finirla draghivattene Biden https: t.co 6AFKHWx9bE,2,0
3599,worldwar3 scherziamocolfuoco Ucraina Nei governi si parla di guerra nucleare come se si trattasse delle Olimpiadi. Chi fermerà la marcia della follia? https: t.co 4ZXqKqmVJO,1,2
3600,"Se lo dice Marcon va bene, se lo dice Orsini o qualcun altro in Italia lo tacciamo di filo putinismo invece. La coerenza. Pace worldwar3 Biden",1,4
3601,"Intanto la possibilità di dire scemenze andrebbe tolta ai gov Soprattutto di legiferarle e di farle applicare. I popoli seguono esempio dei gov, da anni ne abbiamo conferma. nogreenpass greenpass Dementocrazia Covidopoli vaccinopoli UkraineRussia DraghiVattene worldwar3 https: t.co VZhrE92610",1,1
3602,"RT : In tutto questo caos, aspetto ancora la Coca Cola Zero che avevo ordinato. IoPagoInRubli UkraineRussiaWar russofobia Worl",1,0
3603,"RT : DrStranamore ""Zaia 'tranquillizza' i veneti sul pericolo nucleare"" https: t.co AMhjK7a1dP via ""Come ho imparato a",2,0
3605,"Secondo ""siamo"" in missione per conto di Dio. Essere peggiore di Trump sembrava impossibile. Biden c'è riuscito. Ucraina Warzone WarCrimes WARINUKRAINE war Putin zelensky worldwar3 Kiev Mariupol guerrafondai Ucraini RussianUkrainianWar",1,1
3606,"RT : Hanno già deciso, i Dem vogliono la worldwar3 !!! Hanno mandato avanti degli invasati nazisti per accedere la miccia, ma ci",1,0
3607,"RT : Putin, l'appello del soldato Russo prigioniero: Qui ci uccidono e la colpa è sua, deve finirla RussiaUkraineConflict",1,0
3608,RT : Una GUERRA dopo due anni di Pandemia mi sembra a dir poco ASSURDA!!! NoWar Ukraine worldwar3 WWWIII RussiaUkraineConf,14,0
3609,"RT orl: La storia certo non giustifica quest'aggressione, ma conoscerla aiuterebbe ad avere dibattiti più realistici, evitando di g",1,0
3610,RT : Si ma non dimentichiamo che Putin fu nominato per il Nobel per la Pace e tutti lo amavano e osannavano UkraineRussiaWar,1,0
3611,"RT : Il Ragno che governa le rete della setta satanica non appare mai, delega i governi corrotti per attuare i suoi piani di guerr",1,0
3612,"RT : In realtà volevano invitarlo ai RazzieAwards, la cerimonia in cui premiano le peggiori interpretazioni dell'anno, ma il tradu",1,0
3613,"RT : Dell'assassinio di Kireyev , se ne sa più nulla? Invece di pubblicare pedopornografia bellica come la bambina con fucil",1,0
3614,RT : UkraineRussianWar worldwar3 draghivattene obbligo di finirla Russophobia RussoUkrainianWar https: t.co cqRCzCy1qU,1,0
3615,RT Nick : Aggiornamento: arrivato frettoloso il tentativo di smentita di Biden da parte della Casa Bianca accortasi che l affe,17,0
3616,"RT Nick : Biden : sarà una battaglia che non sarà vinta in pochi giorni, in pochi mesi L assenza di volontà di trovare soluzio",6,0
3618,"RT : Biden è un pericoloso demente e Draghi un pazzoide che lo segue. Due esseri che devono essere cacciati al più presto , prima",1,0
3619,RT Nick : (CNN) Biden : Putin cannot remain in power Un altro esperto di diplomazia che rappresenta perfettamente l essenza ste,16,0
3621,"""Segreti di stato"" è la prox serie TV da produrre... UkraineRussiaWar worldwar3 bergamo pandemia https: t.co br5vc0AXUA",1,0
3622,"RT : Bidenopoli Ucrainopoli, le nuove serie TV made in Usa. Presto anche sui nostri schermi. UkraineRussiaWar rimbambiden puti",2,0
3623,"Bidenopoli Ucrainopoli, le nuove serie TV made in Usa. Presto anche sui nostri schermi. UkraineRussiaWar rimbambiden putin Zelensky worldwar3 https: t.co OPtWcyASvQ",2,1
3626,"Biden è un pericoloso demente e Draghi un pazzoide che lo segue. Due esseri che devono essere cacciati al più presto , prima che portino il mondo nell'abisso della worldwar3 . https: t.co 6rjyMnPl0c",1,0
3639,"Biden : sarà una battaglia che non sarà vinta in pochi giorni, in pochi mesi L assenza di volontà di trovare soluzioni diplomatiche. inonda worldwar3 Pace",6,28
3653,Aggiornamento: arrivato frettoloso il tentativo di smentita di Biden da parte della Casa Bianca accortasi che l affermazione può portare la situazione ad un punto di non ritorno. Cosa dovremmo pensare? Che è anzianotto e che quindi può capitare? Pace worldwar3,17,22
3659,UkraineRussianWar worldwar3 draghivattene obbligo di finirla Russophobia RussoUkrainianWar https: t.co cqRCzCy1qU,1,0
3662,(CNN) Biden : Putin cannot remain in power Un altro esperto di diplomazia che rappresenta perfettamente l essenza stessa di un portatore di Pace . Questi ci fanno avvicinare giorno dopo giorno sempre più ad un olocausto nucleare . guerraucraina worldwar3 https: t.co n5oyEfio6h,16,47
3663,"Dell'assassinio di Kireyev , se ne sa più nulla? Invece di pubblicare pedopornografia bellica come la bambina con fucile e lecca lecca, la libera stampa italiana potrebbe approfondire. 26marzo Ucraina war WarCrimes Putin giornalisticonlelmetto Kiev worldwar3 NoWar",1,0
3664,"In realtà volevano invitarlo ai RazzieAwards, la cerimonia in cui premiano le peggiori interpretazioni dell'anno, ma il traduttore ha sbagliato una virgola durante la spiegazione in ucraino e Zelensky ha capito Oscar Non sanno come dirglielo satira UkraineRussia worldwar3 https: t.co d5qtkip6uv",1,1
3665,"Il Ragno che governa le rete della setta satanica non appare mai, delega i governi corrotti per attuare i suoi piani di guerra, distruzione, malattie e morte. SATANIC DRAGHIINGALERA Draghistan down NoGreenPass Biden worldwar3 COVID19 VaccineSideEffects vaccini vaccino https: t.co g6xTyuyWcu",1,3
3666,Si ma non dimentichiamo che Putin fu nominato per il Nobel per la Pace e tutti lo amavano e osannavano UkraineRussiaWar Ukraine UkraineRussia UkraineUnderAtta k war worldwar3,1,1
3667,"La storia certo non giustifica quest'aggressione, ma conoscerla aiuterebbe ad avere dibattiti più realistici, evitando di giocare con scenari da worldwar3. Anche perché in Russia se ne parla da anni",1,0
3670,RT tw: Il murales di Dostoevskij dipinto da jorit sulla facciata dell'I.T.I. A.Righi di Fuorigrotta. Murales citato in una recen,1,0
3671,Il murales di Dostoevskij dipinto da jorit sulla facciata dell'I.T.I. A.Righi di Fuorigrotta. Murales citato in una recente dichiarazione di putin. Speriamo la cultura dia una piccola mano a fermare lo scempio della guerra NoWarInUkraine PeaceInUkraine https: t.co HjwymZ056Y,1,4
3672,"RT : Anna Netrebko torna in scena, condanna l'invasione russa in Ucraina e prende le distanze da Putin StopWarInUkraine",1,0
3675,Siamo alla follia: la guerra in Ucraina come il Covid. I negazionisti sempre più fuori di testa. PeaceInUkraine PrayForUkraine bufale fakenews revisionismostorico https: t.co Iouvo2UdnL,0,3
3676,"Ho visto un servizio sulla guerra con foto di persone morte seppellite , e corpi nelle strade abbiamo perso tutti , se questo è l essere umano meglio estinguersi . NoWarInUkraine PeaceInUkraine",0,2
3677,C17 Proprio così Buona domenica PeaceInUkraine,0,2
3678,C17 PeaceInUkraine StopWarInUkraine Buongiorno https: t.co hrafPJMaJ5,0,2
3679,RT : Prepariamo una grande manifestazione per la pace a Novara insieme a tantissimi bambini delle scuole primarie con i loro inse,2,0
3680,"RT : Negoziati tra Ucraina e Russia L'analisi di , dir. Journal, a con 2apri",2,0
3682,""" Abbiamo imparato a volare come uccelli a nuotare come i pesci,ma nn abbiamo imparato l'arte di vivere come fratelli "" M.L.King BUONGIORNO Buona domenica a tutti StopWar PrayForUkraine PeaceInUkraine Ukraine https: t.co jNxBP9d6Qf",1,13
3683,"Brava coraggio etica e moralità, spero che seguano i tuoi passi altri politici Europei e vadano a stringerete la mano ! peaceinukraine https: t.co 55x7Ku5MpM",0,2
3685,RT : Ricordando la nostra cara sorella Tamara Chikunova a Novara dove ha vissuto i suoi ultimi anni nella famiglia di,7,0
3686,"Direi che è in atto una svolta sul piano della spaccatura con RUSS, considerando anche altri venti che soffiano sul fuoco PeaceInUkraine ASAP Ukraine Ucraina https: t.co fASx5fag6a",0,0
3687,RT : Buon weekend Jacofollowers proprio vero è come una scure insistente. Basta guerra. Jacovitti comics PeaceInUkraine sc,8,0
3689,Prepariamo una grande manifestazione per la pace a Novara insieme a tantissimi bambini delle scuole primarie con i loro insegnanti. Anche Nadia e la sua mamma arrivate poche settimane fa dall'Ucraina sono con noi! La pace è il futuro! PeaceInUkraine pace https: t.co l3BFPX4gxS,2,6
3694,"Negoziati tra Ucraina e Russia L'analisi di , dir. Journal, a con 2aprile Ukraine Pace PeaceInUkraine RussianUkrainianWar UkraineRussiaConflict Turchia Erdo an stanbul https: t.co E3oeIkqgmR",2,4
3708,"L'ingresso in Ucraina della CarovanaDellaPace Il racconto di Gianpiero Cofano, di org, a con 2aprile Leopoli Ukraine Pace PeaceInUkraine RussianUkrainianWar UkraineRussiaConflict https: t.co gWs1HFDpkF",19,29
3709,"L'Italia che è in moto per arrivare in Ucraina a portare aiuto, simboli di pace, che sogna la carovana fino a Mosca per portare la solidarietà a chi ha manifestato per la pace. carovanapace carovanadellapace pace PeaceInUkraine StopWarInUkraine https: t.co YOZi6kymmw",0,0
3710,Stavo ascoltando Fragile del mio cantante preferito che io adoro e niente mi sembra proprio adatta al momento in cui viviamo. Sting Fragile nowar PeaceInUkraine peace,0,0
3711,State attenti Grazie per il vostro lavoro Peace PeaceInUkraine,0,1
3713,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co xfUPYJ5iX6,0,0
3714,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co GJjRAjBLki,0,0
3715,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co eOwLzk8Bu6,0,0
3716,Sport è cultura. Una tregua dal mondo. nowar PeaceInUkraine WorldCupDraw sport https: t.co IuqZJDrR5M,0,0
3721,Buon weekend Jacofollowers proprio vero è come una scure insistente. Basta guerra. Jacovitti comics PeaceInUkraine sciarada 2aprile https: t.co FYJ7yTE61Q,8,40
3722,RT : Non vogliamo imparare quello che questa guerra ci vuole costringere ad essere una normalità. NoWar PeaceInUkraine propagand,1,0
3723,Non vogliamo imparare quello che questa guerra ci vuole costringere ad essere una normalità. NoWar PeaceInUkraine propagandalive,1,11
3724,"Mi sembra che ci sia una grande confusione. Leggo di simpatizzanti di sinistra e comunisti che vanno a combattere nelle milizie di Putin convinti di inseguire un ideale, quella libertà che lo stesso Putin sta calpestando con gli scarponi dei suoi soldati. PeaceInUkraine",0,1
3725,RT : Perchè il mondo non Ama . Signore Pietà . PeaceNotWar PeaceInUkraine,1,0
3726,"Arriverà sul mercato nel 2023, in soli 61 esemplari. La special edition della supercar coi colori dell'ucraina, sarà battuta all asta: il ricavato interamente devoluto in beneficenza. StopTheWar PeaceInUkraine Peace https: t.co G3GXthJW3Q",1,3
3730,Perchè il mondo non Ama . Signore Pietà . PeaceNotWar PeaceInUkraine,1,0
3731,Fa paura ascoltare l'Altro eh!! Ukraine PeaceInUkraine ASAP https: t.co HU6oJpTP4P,0,0
3732,"""Nessuno è nato sotto una cattiva stella; ci sono semmai uomini che guardano male il cielo. DalaiLama StopWarInUkraine NoWarInUkraine PeaceInUkraine https: t.co 4WKq6ehXFe",0,0
3733,"Una persona che viene in una trasmissione a seminare violenza, con espressioni dure, astiose, sconfessate peraltro dall'ottimo Caracciolo, è brutta dentro. Questo intendevo dire, caro Marco. La sua carriera mi interessa ancora meno PeaceInUkraine NoWarInUkraine",0,0
3734,RT : Hai sentito bene. Il servizio su Mariupol metteva a confronto la dignitosa miseria della gente comune e la schifo,1,0
3735,Hai sentito bene. Il servizio su Mariupol metteva a confronto la dignitosa miseria della gente comune e la schifosa vigliaccheria degli amministratori locali che se la sono data a gambe levate NoWarInUkraine PeaceInUkraine,1,4
3736,RT : Parliamo d' amore invece che di Guerra No al riarmo No armi Peace PeaceInUkraine BuongiornoATutti 31marzo M,1,0
3738,Le sanzioni iniziano a mordere da tutte le parti ukraine PeaceInUkraine ASAP https: t.co zArb53Usaz,0,0
3740,"Non mi interessa chi vincerà la guerra, a me interessa che ci sia PACE nel MONDO! PeaceInUkraine",0,0
3741,"guida la corsa di Roma all Expo2030 contro Odesa. Come suggerisce , sarebbe un bel segnale ritirarsi per schierarsi correttamente e concretamente nella ucrainarussiawar e favorire PeaceInUkraine https: t.co qqYNYseRXy",0,0
3743,Ricordando la nostra cara sorella Tamara Chikunova a Novara dove ha vissuto i suoi ultimi anni nella famiglia di testimone audace e instancabile della lotta per la vita contro la pena di morte nodeathpenalty PeaceInUkraine https: t.co RLzbTG1AGi,7,10
3744,RT : All we are saying is give peace a chance. Tutto quello che stiamo dicendo è di dare alla pace una possibilità. (John Le,1,0
3745,"Questa è la GuerraRussiaUcrania, non un volgare tifo da stadio PeaceInUkraine https: t.co vt8tf2lk2l",0,1
3746,"All we are saying is give peace a chance. Tutto quello che stiamo dicendo è di dare alla pace una possibilità. (John Lennon, Give Peace A Chance) StopWar NoWar Peace NoWarInUkraine PeaceInUkraine https: t.co 4Yblc2MNYk",1,4
