,text,retweet,likes
3736,Forze Armate. Forze Armate. Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co f3mqaynHhO,0,0
3737,Solo chi perdona Ama veramente Dio e il prossimo PeaceInUkraine https: t.co YrlhKFT0c0,0,0
3739,"Zelensky risultati positivi dai negoziati ma non ci fidiamo. Le sanzioni via solo a guerra finita Neutralità, no a ingresso nella NATO e si alla UE Importante è che le truppe russe lascino i territori occupati PeaceInUkraine PrayForUkraine https: t.co unwpzh3aRQ.",2,34
3740,"RT : La pace non è un'opzione, la pace è la soluzione. Se non ora, quando? Peace Hope Pray",6,0
3743,"Tra il segretario piddino ""con l'elmetto"" EnricoLetta e PapaFrancesco i Giovanipopolari , i Popolaritaliani tutti, non hanno dubbi con chi stare! Italiapopolare liberieforti PuntoSpes UkraineRussianWar PeaceInUkraine https: t.co YYrlGZASnq",0,1
3744,RT : Buongiorno Jacofollowers Divieto di affissione. Jacovitti humour comics nosense NoWar PeaceInUkraine https: t.co 9sjY,18,0
3746,Per i coglioni che ancora non hanno capito il vero motivo di questa guerra. PeaceInUkraine https: t.co I3E8g68WV5,0,4
3750,"La pace non è un'opzione, la pace è la soluzione. Se non ora, quando? Peace Hope PrayForUkraine NoWar PrayForPeace StopWars PleaseNoMoreWar IStandWithUkraine UkraineInMyHeart PeaceInUkraine https: t.co bmzYLFcR8C",6,14
3751,"Ma non capisco: se è vero che si stanno ritirando, per quale motivo hanno creato tutta sta guerra? Ma che caaaaaazzo di casino inutile ( ) RussiaUkraineWar UkarineRussiaWar Peace PeaceInUkraine",0,0
3753,PeaceInUkraine Leggere per aprire gli occhi Grazie https: t.co nfF1tFfjoZ,1,2
3757,"Draghi applaudito come statista e pacificatore... Ah no, quello è Erdogan PeaceInUkraine",0,1
3759,"...e intanto Erdogan, fesso fesso, sta stracciando l'UE NoWarInUkraine PeaceInUkraine",0,1
3760,Parole sante. Una via nuova va cercata. difficile ma non possiamo arrenderci all'idea che davanti a noi ci sia solo il bivio: aumento degli armamenti alzata di spalle e resa dell'Ucraina (o di chi per lei) al potente di turno fermatevi PACE PeaceInUkraine StopWarInUkraine https: t.co nKzEFTO017,0,0
3762,"RT : Questo piccolo angioletto, si spaventa al suono della sirena, la mamma con tutto l'amore che ha, cerca di tranquillizzarl",4,0
3772,"Bravo Presidente! la moderazione e l'ascolto di tutte le voci del Paese, soprattutto le più deboli, l'hanno premiata. Adesso avanti con determinazione NoWarInUkraine PeaceInUkraine",0,1
3781,Buongiorno Jacofollowers Divieto di affissione. Jacovitti humour comics nosense NoWar PeaceInUkraine https: t.co 9sjYLVHdG6,18,83
3793,"Questo piccolo angioletto, si spaventa al suono della sirena, la mamma con tutto l'amore che ha, cerca di tranquillizzarlo, il volto della Guerra NoWar PeaceInUkraine Ukraine https: t.co kThLJdDv1Z",4,28
3797,"Ora possiamo inequivocabilmente chiamare la guerra in ucraina con il suo vero nome, una guerra per procura tra USA e RUSS. Speriamo che questo logiche vetuste finiscano una volta per sempre. Ukraine PeaceInUkraine ASAP https: t.co oWfmnjitOb",0,0
3798,RT : Sventurata la terra che ha bisogno di eroi. Bertolt Brecht Peace,4,0
3803,Perché la guerra non esiste... PeaceInUkraine,0,0
3805,"Ah comand , basta che dicevi che le armi in mano alle persone sbagliate non è un bene. Motivo in più per non mandare armi all'Ucraina e fare di tutto di risolvere con la diplomazia. noarms PeaceInUkraine https: t.co 5AcvaYQcJB",0,0
3810,Sventurata la terra che ha bisogno di eroi. Bertolt Brecht Peace PrayForUkraine NoWar PrayForPeace StopWars PleaseNoMoreWar PeaceInUkraine IStandWithUkraine UkraineInMyHeart https: t.co VLMrMQcV7k,4,12
3814,Ditto. WeStandWithUkraine PeaceInUkraine DemVoice1 https: t.co Rpo6d952Qy,33,68
3815,RT : A mio padre che mi guarda da lassù ..ai padri che la guerra tiene lontani dai figli..ai tanti bimbi lontani dai padri,1,0
3816,"""I potenti decidono i poveri muoiono"". Il Papa Sai caro Papa che mi sei piaciuto molto? WARINUKRAINE PeaceInUkraine",0,0
3817,RT : Il nostro Paese sta svolgendo un ruolo da protagonista in materia di accoglienza e si sta facendo interprete di una,1,0
3818,Il nostro Paese sta svolgendo un ruolo da protagonista in materia di accoglienza e si sta facendo interprete di una guerra di pace. La solidarietà degli italiani non smette mai di stupirmi PeaceInUkraine UkraineInvasion Ne parlo qui https: t.co 8Krw4icCqS https: t.co wsWXo1HxcJ,1,4
3819,"Vanità delle vanità: tutto è vanità (Qoelet 1,2). La guerra: vanità estrema fra le vanità. ph: Pace Peace UkraineUnderAtta k UkraineRussianWar PeaceInUkraine https: t.co JrwcCSWSgk",0,0
3820,"Pace in Ucraina, l appello da medici, ricercatori e scienziati italiani https: t.co 1d1qpE9KLa Ucraina appello Eurocomunicazione Italian medici ricercatori scienziati Pace Peace PeaceForUkraine PeaceInUkraine Kiev KyivNow Ukraine Ukrainian diabetes Guerra war",0,1
3821,"RT : Ricorda l'economista Sergei Guriev, che lavorò con Putin prima di andare in esilio a Parigi, citando un vecchio adagio ru",1,0
3822,RT : Guerra in Ucraina: l'Italia applicherà sanzioni ancora più severe nei confronti della Russia. 26marzo Draghi Putin Ucr,8,0
3823,"Ricorda l'economista Sergei Guriev, che lavorò con Putin prima di andare in esilio a Parigi, citando un vecchio adagio russo, alla fine il frigorifero batte il televisore . Pace PeaceInUkraine UkraineRussiaWar",1,3
3824,"Stamatina filtrano tenui segnali positivi nelle trattative tra ucraini e russi. Facciamo tutti quanti il tifo per la buona riuscita di questa nuova tornata di colloqui. Forse il buon senso ha deciso di scendere, finalmente, in campo. Forza!! Ukraine Russia PeaceInUkraine",0,3
3825,RT : Non voglio pensare alla sofferenza del Papa di fronte a questa guerra e alle preoccupazioni che vive,3,0
3826,"La pace è una conseguenza di come decidiamo di fare le cose. EU si sta privando di diventare un player indiscusso di iniziative proattive di come fare la pace, di come conservarla e riprodurla quotidianamente. Ukraine PeaceInUkraine ASAP https: t.co jWsbiYceSo",0,2
3828,"RT : ""Non ci sono nazioni! C'è solo umanità. E se non lo capiamo presto, non ci saranno nazioni, perché non ci sarà umanità"". Issa",122,0
3829,"RT : Era il 10 febbraio 2022, se solo lo avessero ascoltato, aveva compreso tutto, aveva tentato di dire: FERMATEVI",1,0
3830,"RT : https: t.co dX9Fayb43t Ottima iniziativa di ong ""Diamo voce a chi non ce l ha: con un semplice pezzo di stof",1,0
3831,"https: t.co dX9Fayb43t Ottima iniziativa di ong ""Diamo voce a chi non ce l ha: con un semplice pezzo di stoffa bianca, uno straccio di pace ."" Pace Peace PeaceInUkraine PeaceNotWar",1,2
3832,"Ricorda davvero e tristemente, l'invio di armi in Afghanistan. Che paese è oggi? Ukraine PeaceInUkraine ASAP https: t.co qbp1k8gs1x",0,4
3834,"RT : PapaFrancesco: Preghiamo perché questa guerra vergognosa per tutta l umanità, finisca al più presto 26marzo UkraineRus",9,0
3838,RT : Carro Research for Ukraine Commission gov,33,0
3839,"RT : Vogliamo parlare della figura di merda internazionale di Draghi che parla di guerra, dopo il discorso di pace di Zelens",8,0
3840,"RT : Se l'uomo non butterà fuori dalla storia la guerra, sarà la guerra che butterà fuori dalla storia l'uomo.",1,0
3841,"Se l'uomo non butterà fuori dalla storia la guerra, sarà la guerra che butterà fuori dalla storia l'uomo. Gino Strada PrayForUkraine NoWar PrayForPeace StopWars PleaseNoMoreWar PeaceInUkraine IStandWithUkraine UkraineInMyHeart https: t.co qFmFAz5tai",1,5
3842,"Era il 10 febbraio 2022, se solo lo avessero ascoltato, aveva compreso tutto, aveva tentato di dire: FERMATEVI PeaceInUkraine https: t.co YAqO7o4Ofm",1,1
3843,"""Criminale"" ""Macellaio"" ""Tiranno, Dittatore"" ""Un criminale che non può restare al suo posto"". Un presidente degli Stati Uniti può parlare a ruota libera così? Abbiamo la WWIII alle porte, con testate nucleari da ambo i lati! Non è un gioco! Biden PeaceInUkraine",0,2
3844,"""inutile strage"" di Benedetto XV è già stato ricordato? StopWarInUkraine PeaceInUkraine",0,0
3849,"A giudicare dal discorso che sta tenendo Putin, non mi pare di capire che ci sia questa gran volontà di risolvere il conflitto con la diplomazia PeaceInUkraine PeaceInUkraine PeaceNotWar mindthewords resistenza StandWithUkraine StopWar StopTheWar StopWars",0,0
3850,Papa Francesco consacra Russia e Ucraina a Maria e invoca la pace https: t.co 1BaGCDP92C PapaFrancesco guerraucraina Eurocomunicazione RussianUkrainianWar PACE PeaceInUkraine PeaceForUkraine PeaceNotWar Papa Fatima Maria Ukraine RussiaUkraineWar Vaticano Vatican,0,0
3851,"E sui social stesso destino... in pochissimi sottolineano le posizioni del Papa, nessuno dà voce alle sue richieste di PACE NoWar PeaceInUkraine https: t.co Ak5KrMOM34",0,0
3852,"Grazie! Almeno qualcuno forse si soffermerà sul grido di PACE del Papa. Si è riusciti a non dare visibilità persino al Papa, perché il messaggio che veicola non è allineato con il Pensiero Unico Bellicista. NoWar PeaceInUkraine",0,2
3855,Non voglio pensare alla sofferenza del Papa di fronte a questa guerra e alle preoccupazioni che vive per il mondo intero. Davvero un continuo sacrificio per Lui!!! Lo sosteniamo col nostro affetto e preghiera StopWarInUkraine StopWar PeaceInUkraine consacrazione,3,18
3856,Desertum fecerunt et pacem appellaverunt (fecero un deserto e lo chiamarono pace) TACITO StopPutin StopWarInUkraine StopWar PrayForUkraine PeaceInUkraine,0,0
3859,"PapaFrancesco: Preghiamo perché questa guerra vergognosa per tutta l umanità, finisca al più presto 26marzo UkraineRussiaWar RussiaUkraineConflict RussianUkrainianWar Ukraine Pace Peace PeaceInUkraine PrayForUkraine https: t.co AQ6g39MSJo",9,19
3863,Guerra in Ucraina: l'Italia applicherà sanzioni ancora più severe nei confronti della Russia. 26marzo Draghi Putin UcrainaLibera NoWarInUkraine PeaceInUkraine russianinvasion ReDeiSogni https: t.co cg0UinmH89,8,16
3864,RT : PensieroDelMattino Finirà anche la notte più buia e sorgerà il sole. Victor Hugo BuongiornoATutti 22Marzo StopWar,66,0
3865,RT : Buongiorno! Dilembero ama i ricordi CanYaman Demet zdemir GoodMorningTwitterWorld 18marzo PeaceInUkraine Pea,10,0
3866,"Quello che sorprende del popolo ucraino che scappa dalla guerra è che tutti rispondono finita la guerra torno a casa vorresti avere la loro stessa speranza, che tutto tornerà come prima StopWarInUkraine PeaceInUkraine",0,0
3867,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co 6lg1Pb3swt,0,0
3868,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co g5CLy9NewR,0,0
3869,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co ROiYfs5lH0,0,0
3870,Ottimo articolo! nowar Peace PeaceInUkraine Quando l oblio della storia diventa oblio della realtà (di G. Fauceglia) https: t.co EKA54QKGYO,0,0
3871,RT sanna: Insieme ai FridaysForFuture PeopleNotProfit ClimateStrike JustTransition PeaceInUkraine https: t.co EmGNHbQX3l,3,0
3873,"Credo che in ogni periodo di crisi ci siano delle opportunità, l Europa deve riprogettare le catene di valore produttive e la difesa altrimenti sarà spazzata via dalla storia nei prossimi anni. Europa Draghi PeaceInUkraine",0,0
3875,"A sentire tanti che chiacchierano qui dentro, ci saremmo arresi subito, accogliendo un tiranno senza opporre resistenza, per non mettere in crisi le altre nazioni PutinIsaWarCriminal PeaceInUkraine StopPutinNOW",0,2
3876,"Dilemma Ucraina: l'ultimo paese che è stato armato per difendersi, oggi conta il 97% di quasi povertà universale (secondo ONU ) Afghanistan PeaceInUkraine ASAP https: t.co pUfxjrcopM",0,0
3877,it Madre del cielo prega per noi e per il mondo intero. No war PeaceInUkraine,0,3
3878,"RT : I bambini, il nostro e il vostro futuro. Il Prossimo di Russia e Ucraina StopTheWar PeaceInUkraine",5,0
3879,"RT : Facciamo scoppiare la pace PeaceInUkraine StopWar Dio è solo Dio della pace, non è Dio della guerra, e chi appoggia",3,0
3880,RT : Buongiorno Compagni Freedom NoWar PeaceInUkraine https: t.co 7YVE9CjcF6,6,0
3881,it Ti offro il grido silenzioso dei bambini o Madre di Dio . Pace in the world PeaceInUkraine E https: t.co FG8C2RXs9d,0,0
3882,RT : Le donne vengono spesso escluse dai tavoli delle trattative nei contesti di guerra e non sono viste come figure di prim,1,0
3883,Le donne vengono spesso escluse dai tavoli delle trattative nei contesti di guerra e non sono viste come figure di primo piano nei processi di pace PeaceInUkraine 25marzo2022 https: t.co r4hqLK84NR,1,4
3884,RT : PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Oggi 25marzo ore 16 Specia,4,0
3885,RT : PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Oggi 25marzo ore 17 in diret,8,0
3890,Anche i designer ucraini sono a contrastare l'invasione russa con la realizzazione di ricci anticarro utilizzando travi di acciaio usati nell'edilizia e binari ferroviari. Ucraina PACE UkraineWar UkraineRussiaWar NoWar Peace PeaceInUkraine design Ukraine war Tank https: t.co dyeHwJQ5Sm,0,2
3896,PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Oggi 25marzo ore 17 in diretta dalla Basilica di San Pietro Dalle ore 16 Speciale https: t.co Hp6XZG7j7J Pace PeaceInUkraine StopWarInUkraine prayforpeace https: t.co D5uCWgEFGp,8,9
3898,"RT : Live dal Senato Con noi anche la senatrice Stefania Craxi, membro della Commissione Esteri Bertha von Suttner è st",1,0
3901,Insieme ai FridaysForFuture PeopleNotProfit ClimateStrike JustTransition PeaceInUkraine https: t.co EmGNHbQX3l,3,12
3902,"Live dal Senato Con noi anche la senatrice Stefania Craxi, membro della Commissione Esteri Bertha von Suttner è stata protagonista della storia di fine 800 e inizio 900. Simbolo della lotta pacifista PeaceInUkraine Peace https: t.co 9kiJfjlW2y",1,4
3903,"RT : Live dal Senato Stiamo presentando il libro La Valchiria della Pace , scritto da Carla Romanelli e dedicato alla prima",1,0
3905,"Live dal Senato Stiamo presentando il libro La Valchiria della Pace , scritto da Carla Romanelli e dedicato alla prima donna premio Nobel per la Pace. Ripartiamo da questi simboli e restituiamo centralità al femminile PeaceInUkraine Seguitemi qui https: t.co lEF6WUodP1 https: t.co 8HgKM5Z4I0",1,4
3906,"RT : I miei sogni sono irrinunciabili, sono ostinati, testardi e resistenti. Luis Sepulveda",4,0
3908,PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Oggi 25marzo ore 16 Speciale ore 17 diretta dalla Basilica di San Pietro https: t.co Hp6XZG7j7J Pace PeaceInUkraine StopWarInUkraine prayforpeace https: t.co krYTyat7n7,4,8
3909,"RT : Tra poco presenteremo in Senato libro La valchiria della pace , scritto da Carla Romanelli. Un volume dedicato a Bertha",1,0
3910,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co ZcqBx93MYS,0,0
3911,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co eVS0WnfTLN,0,0
3912,Forze Armate. Marina Italiana Ukraine UkraineRussiaWar war Italy italiani PeaceInUkraine https: t.co RNuseYOz69,0,0
3913,"Tra poco presenteremo in Senato libro La valchiria della pace , scritto da Carla Romanelli. Un volume dedicato a Bertha von Suttner, prima donna ad aver ricevuto il Nobel per Pace PeaceInUkraine Seguitemi qui https: t.co lEF6WUodP1 Canale 7 Ne ho parlato ieri https: t.co q65Z8ES8P1",1,6
3915,RT : PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Domani 25marzo ore 17 in dir,8,0
3917,"L'ambasciatore russo è preoccupato per l'uso delle armi italiane. Noi invece siamo ""tranquilli"" per l'uso delle armi russe che stanno distruggendo l' Ucraina PeaceInUkraine PutinWarCrimes",0,1
3926,PapaFrancesco: su Tv2000 la consacrazione di Russia e Ucraina al Cuore Immacolato di Maria Oggi 25marzo ore 16 Speciale ore 17 diretta dalla Basilica di San Pietro https: t.co Hp6XZFPIgb Pace PeaceInUkraine StopWarInUkraine prayforpeace https: t.co 4WcnZmd05d,9,17
3927,Buongiorno Compagni Freedom NoWar PeaceInUkraine https: t.co 7YVE9CjcF6,6,30
3928,"Prima di arrivare ad un punto di non ritorno con una reazione della NATO, tutti i leader europei (e del mondo) dovrebbero andare in Ucraina. un rischio, Putin non si fermerebbe? Sì. Ma sarebbe il ricorso finale e coraggioso per impedire la terza guerra PeaceInUkraine",0,0
3929,"RT : Se la guerra non viene buttata fuori dalla storia dagli uomini, sarà la guerra a buttare fuori gli uomini dalla storia. Gino",34,0
3937,La cultura e la scienza insieme unite vincono contro l ignoranza dei guerrafondai! PeaceInUkraine,0,0
3943,RT : Troviamo un hashtag contro il nostro coinvolgimento bellico? Che ne dite di italianeutrale ? Mandiamo in tendenza,2,0
